raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Indian Engg of Engineering (India),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7925,79.2,wrong_degree
Indian Engg of Engineering (IN),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7925,79.2,wrong_degree
Indian Engg of Engineering (3-4 years),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7925,79.2,wrong_degree
Indian Engg of Engineering (Hons),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7925,79.2,wrong_degree
Indian Engg of Engineering with Honours,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
India Engg of Engineering,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7765,77.7,wrong_degree
India Engg of Engineering degree,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7458,74.6,wrong_degree
India Engg of Engineering qualification,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7414,74.1,wrong_degree
India Engg of Engineering (India),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7765,77.7,wrong_degree
India Engg of Engineering (IN),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7765,77.7,wrong_degree
India Engg of Engineering (3-4 years),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7765,77.7,wrong_degree
India Engg of Engineering (Hons),Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7765,77.7,wrong_degree
India Engg of Engineering with Honours,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
IN Engg of Engineering degree,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7636,76.4,wrong_degree
IN Engg of Engineering qualification,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
IN Engg of Engineering with Honours,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.7091,70.9,wrong_degree
Indian BENGHONS,Bachelor of Engineering,Indian BENGHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BENGHONS degree,Bachelor of Engineering,Indian BENGHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BENGHONS qualification,Bachelor of Engineering,Indian BENGHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BENGHONS (India),Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian BENGHONS (IN),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BENGHONS (3-4 years),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BENGHONS (Hons),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BENGHONS with Honours,Bachelor of Engineering,Indian BENGHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
India BENGHONS,Bachelor of Engineering,India BENGHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India BENGHONS degree,Bachelor of Engineering,India BENGHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India BENGHONS qualification,Bachelor of Engineering,India BENGHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India BENGHONS (India),Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
India BENGHONS (IN),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BENGHONS (3-4 years),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BENGHONS (Hons),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BENGHONS with Honours,Bachelor of Engineering,India BENGHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
IN BENGHONS degree,Bachelor of Engineering,IN BENGHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN BENGHONS qualification,Bachelor of Engineering,IN BENGHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN BENGHONS with Honours,Bachelor of Engineering,IN BENGHONS with Honours,,,review_needed,L3,0.62,62.0,wrong_degree
Indian BachelerofEngineering qualification,Bachelor of Engineering,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B E N G,Bachelor of Engineering,Indian B E N G,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B E N G degree,Bachelor of Engineering,Indian B E N G degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B E N G qualification,Bachelor of Engineering,Indian B E N G qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B E N G (India),Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian B E N G (IN),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B E N G (3-4 years),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B E N G (Hons),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B E N G with Honours,Bachelor of Engineering,Indian B E N G with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
India B E N G,Bachelor of Engineering,India B E N G,,,review_needed,L3,0.5,50.0,wrong_degree
India B E N G degree,Bachelor of Engineering,India B E N G degree,,,review_needed,L3,0.5,50.0,wrong_degree
India B E N G qualification,Bachelor of Engineering,India B E N G qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India B E N G (India),Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
India B E N G (IN),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B E N G (3-4 years),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B E N G (Hons),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B E N G with Honours,Bachelor of Engineering,India B E N G with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
IN B E N G degree,Bachelor of Engineering,IN B E N G degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN B E N G qualification,Bachelor of Engineering,IN B E N G qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN B E N G with Honours,Bachelor of Engineering,IN B E N G with Honours,,,review_needed,L3,0.62,62.0,wrong_degree
BEHONS qualification,Bachelor of Engineering,BEHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
BEHONS with Honours,Bachelor of Engineering,BEHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONS degree,Bachelor of Engineering,Indian BEHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONS qualification,Bachelor of Engineering,Indian BEHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONS with Honours,Bachelor of Engineering,Indian BEHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONS degree,Bachelor of Engineering,India BEHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONS qualification,Bachelor of Engineering,India BEHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONS with Honours,Bachelor of Engineering,India BEHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
IN BEHONS qualification,Bachelor of Engineering,IN BEHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN BEHONS with Honours,Bachelor of Engineering,IN BEHONS with Honours,,,review_needed,L3,0.62,62.0,wrong_degree
Enginering of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
Enginering of Engineering qualification,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Enginering of Engineering (India),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
Enginering of Engineering (IN),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
Enginering of Engineering (3-4 years),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
Enginering of Engineering (Hons),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
Enginering of Engineering with Honours,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian Enginering of Engineering qualification,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian Enginering of Engineering with Honours,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
India Enginering of Engineering qualification,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
India Enginering of Engineering with Honours,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
IN Enginering of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
IN Enginering of Engineering qualification,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
IN Enginering of Engineering (India),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
IN Enginering of Engineering (IN),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
IN Enginering of Engineering (3-4 years),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
IN Enginering of Engineering (Hons),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7843,78.4,wrong_degree
IN Enginering of Engineering with Honours,Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Tecnolgy of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
Tecnolgy of Engineering degree,Bachelor of Engineering,Bachelor of Technology,,,review_needed,L2,0.7568,75.7,wrong_degree
Tecnolgy of Engineering qualification,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.75,75.0,wrong_degree
Tecnolgy of Engineering (India),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
Tecnolgy of Engineering (IN),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
Tecnolgy of Engineering (3-4 years),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
Tecnolgy of Engineering (Hons),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
Tecnolgy of Engineering with Honours,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7397,74.0,wrong_degree
Indian Tecnolgy of Engineering,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.8116,81.2,wrong_degree
Indian Tecnolgy of Engineering degree,Bachelor of Engineering,Bachelor of Technology,,,review_needed,L2,0.7949,79.5,wrong_degree
Indian Tecnolgy of Engineering qualification,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7356,73.6,wrong_degree
Indian Tecnolgy of Engineering (India),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.8116,81.2,wrong_degree
Indian Tecnolgy of Engineering (IN),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.8116,81.2,wrong_degree
Indian Tecnolgy of Engineering (3-4 years),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.8116,81.2,wrong_degree
Indian Tecnolgy of Engineering (Hons),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.8116,81.2,wrong_degree
Indian Tecnolgy of Engineering with Honours,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7317,73.2,wrong_degree
India Tecnolgy of Engineering,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7941,79.4,wrong_degree
India Tecnolgy of Engineering degree,Bachelor of Engineering,Bachelor of Technology,,,review_needed,L2,0.7792,77.9,wrong_degree
India Tecnolgy of Engineering qualification,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7442,74.4,wrong_degree
India Tecnolgy of Engineering (India),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7941,79.4,wrong_degree
India Tecnolgy of Engineering (IN),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7941,79.4,wrong_degree
India Tecnolgy of Engineering (3-4 years),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7941,79.4,wrong_degree
India Tecnolgy of Engineering (Hons),Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7941,79.4,wrong_degree
India Tecnolgy of Engineering with Honours,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.716,71.6,wrong_degree
IN Tecnolgy of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
IN Tecnolgy of Engineering degree,Bachelor of Engineering,Bachelor of Technology,,,review_needed,L2,0.7568,75.7,wrong_degree
IN Tecnolgy of Engineering qualification,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.75,75.0,wrong_degree
IN Tecnolgy of Engineering (India),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
IN Tecnolgy of Engineering (IN),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
IN Tecnolgy of Engineering (3-4 years),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
IN Tecnolgy of Engineering (Hons),Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
IN Tecnolgy of Engineering with Honours,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7397,74.0,wrong_degree
B Eng qualification,Bachelor of Engineering,B Eng qualification,,,review_needed,L3,0.5,50.0,wrong_degree
B Eng with Honours,Bachelor of Engineering,B Eng with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B Eng degree,Bachelor of Engineering,Indian B Eng degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B Eng qualification,Bachelor of Engineering,Indian B Eng qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B Eng with Honours,Bachelor of Engineering,Indian B Eng with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
India B Eng degree,Bachelor of Engineering,India B Eng degree,,,review_needed,L3,0.5,50.0,wrong_degree
India B Eng qualification,Bachelor of Engineering,India B Eng qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India B Eng with Honours,Bachelor of Engineering,India B Eng with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
IN B Eng qualification,Bachelor of Engineering,IN B Eng qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN B Eng with Honours,Bachelor of Engineering,IN B Eng with Honours,,,review_needed,L3,0.62,62.0,wrong_degree
Indian BachelorofEngineering with Honours,Bachelor of Engineering,Bachelor of Science,,,review_needed,L3,0.5,50.0,wrong_degree
BEHONSHONS degree,Bachelor of Engineering,BEHONSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
BEHONSHONS qualification,Bachelor of Engineering,BEHONSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
BEHONSHONS with Honours,Bachelor of Engineering,BEHONSHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONSHONS,Bachelor of Engineering,Indian BEHONSHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONSHONS degree,Bachelor of Engineering,Indian BEHONSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONSHONS qualification,Bachelor of Engineering,Indian BEHONSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BEHONSHONS (India),Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian BEHONSHONS (IN),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BEHONSHONS (3-4 years),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BEHONSHONS (Hons),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BEHONSHONS with Honours,Bachelor of Engineering,Indian BEHONSHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONSHONS,Bachelor of Engineering,India BEHONSHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONSHONS degree,Bachelor of Engineering,India BEHONSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONSHONS qualification,Bachelor of Engineering,India BEHONSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India BEHONSHONS (India),Bachelor of Engineering,,,,review_needed,L3,0.35,35.0,wrong_degree
India BEHONSHONS (IN),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BEHONSHONS (3-4 years),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BEHONSHONS (Hons),Bachelor of Engineering,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BEHONSHONS with Honours,Bachelor of Engineering,India BEHONSHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
IN BEHONSHONS degree,Bachelor of Engineering,IN BEHONSHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
